Year,Day,DOY,Hour,Irradiance,Temp,Rain,Wind,Rel_hum,SD
2001,866,135,22,0,13.2,0,2.6,97.2,0.421552094
2001,866,135,23,0,11.6,0.7,3.2,94.9,0.743092317
2001,867,136,0,0,11.4,0.1,3.1,94.4,0.768988028
2001,867,136,1,0,11.2,0,3.5,94.1,0.783794871
2001,867,136,2,0,10.9,0,3.7,92.8,0.943874441
2001,867,136,3,0,10.8,0,3.1,91.7,1.080866354
2001,867,136,4,0,11.1,0,3.1,92.3,0.963404566
2001,867,136,5,0,11.1,0.1,3.7,94.3,0.685066109
2001,867,136,6,164.16,11.2,0,3.5,91.9,0.973514997
2001,867,136,7,492.48,11.7,0,3.6,90.9,1.108481765
2001,867,136,8,1460.16,13.2,0,3.8,85.5,1.951990975
2001,867,136,9,2522.88,14.5,0,4.7,78.1,3.297139591
2001,867,136,10,2894.4,14.8,0,5.6,73.1,4.238959131
2001,867,136,11,2479.68,15.2,0,5.8,80.5,2.84123533
2001,867,136,12,1149.12,15.7,1.1,5.2,90.1,1.368472416
2001,867,136,13,1615.68,17.2,0,5.5,90.6,1.360659607
2001,867,136,14,3758.4,18,0,5.7,84.6,2.411037158
2001,867,136,15,5106.24,18.4,0,6,77.7,3.896620721
2001,867,136,16,3896.64,15.2,0,4.8,72.8,4.876212283
2001,867,136,17,2842.56,18.6,1,4.5,78.3,3.509451901
2001,867,136,18,1304.64,16.4,0.3,4,89.6,1.372462756
2001,867,136,19,2445.12,17.3,0.1,3.3,89.6,1.505410629
2001,867,136,20,1140.48,15.2,0,2,90.7,1.346184505
2001,867,136,21,0,12.7,0,1.3,91.8,1.202638556
2001,867,136,22,0,12.5,0,1.6,91.6,1.207946459
2001,867,136,23,0,12.4,0,1.3,93.4,0.918357521
2001,868,137,0,0,12.5,0,1.4,95.4,0.631668738
2001,868,137,1,0,12.6,0,1.4,94.2,0.78079639
2001,868,137,2,0,13,0,1.5,94,0.791805436
2001,868,137,3,0,13.1,0,1.9,94.1,0.789011393
2001,868,137,4,0,13,0,2.8,95.2,0.637663624
2001,868,137,5,0,12.8,0,3.4,93.1,0.928878464
2001,868,137,6,146.88,12.8,0,3.4,93.2,0.927617338
2001,868,137,7,388.8,12.8,0,4.1,92.3,1.064367434
2001,868,137,8,1408.32,12.8,0,4.8,88.3,1.649608224
2001,868,137,9,1226.88,13,0,5,86.5,1.954138798
2001,868,137,10,2125.44,13.1,0,5.1,82.8,2.55587869
2001,868,137,11,3049.92,13.5,0.3,4,73.4,4.057394319
2001,868,137,12,1848.96,14.3,2.4,5.2,92.3,0.956983657
2001,868,137,13,4639.68,14.4,0.1,5.1,82.4,2.369313183
2001,868,137,14,5002.56,14.2,0,5,64,5.527145118
2001,868,137,15,5045.76,13.6,0,4.5,55.1,6.98398835
2001,868,137,16,3974.4,14.4,0,4.5,51.6,7.776964785
2001,868,137,17,4008.96,13.3,0,4.3,48.2,8.377401311
2001,868,137,18,3507.84,12.6,0,4.1,46,8.789939235
2001,868,137,19,1581.12,12.3,0,4.4,44.6,8.673471335
2001,868,137,20,820.8,11.9,0,4.3,46.5,7.795184112
2001,868,137,21,0,11.4,0,1.6,51.3,6.911686312
2001,868,137,22,0,11.2,0,1.8,62.8,4.531376006
2001,868,137,23,0,11.1,0,1.8,76.4,2.460280738
2001,869,138,0,0,10.9,0,1.5,82.3,1.699269074
2001,869,138,1,0,10.7,0,1.5,79.9,1.943033911
2001,869,138,2,0,10.3,0,2.5,81.8,1.687897796
2001,869,138,3,0,10,0,2.4,83.9,1.442197181
2001,869,138,4,0,9.7,0,2.6,86.7,1.242035937
2001,869,138,5,0,9.5,0.2,2,91.2,0.874428301
2001,869,138,6,0,9.3,0.6,1.8,94.6,0.522009111
2001,869,138,7,17.28,9.4,0,2,94.8,0.513167623
2001,869,138,8,138.24,9.6,0,2.2,96.4,0.36516258
2001,869,138,9,362.88,9.7,0,2.4,95.5,0.478824534
2001,869,138,10,717.12,10.2,0,2,93.7,0.717439576
2001,869,138,11,855.36,10.5,0,2.1,91.7,0.977628146
2001,869,138,12,1762.56,10.6,0,2.4,89.6,1.249945181
2001,869,138,13,1563.84,10.9,0.1,2,91.8,0.978933456
2001,869,138,14,406.08,11.3,0,1.8,91,1.103674227
2001,869,138,15,552.96,12.5,0,1.8,87.9,1.513921461
2001,869,138,16,717.12,11.4,0.2,2,89.8,1.250830791
2001,869,138,17,760.32,12.1,0,1.9,93.1,0.829290553
2001,869,138,18,2082.24,12.6,0,2,90.9,1.108481765
2001,869,138,19,855.36,11.8,0,1.7,86.7,1.664062432
2001,869,138,20,146.88,11.9,0,1.3,85.6,1.801691656
2001,869,138,21,0,11.5,0,2.4,87.6,1.520617824
2001,869,138,22,0,10.8,0,1.4,92.6,0.854169313
2001,869,138,23,0,10,0,1.6,94.8,0.580268548
2001,870,139,0,0,7.9,0,1.6,95.5,0.475570683
2001,870,139,1,0,6.7,0,1.4,95.4,0.482832676
2001,870,139,2,0,6,0,1.5,96.6,0.352032694
2001,870,139,3,0,5.1,0,1.6,97.4,0.253075819
2001,870,139,4,0,4.9,0,1.3,97.2,0.266961739
2001,870,139,5,0,4,0,1.2,97,0.276303112
2001,870,139,6,0,3.2,0,1.3,96.5,0.30918542
2001,870,139,7,77.76,5.1,0,1.4,95.1,0.432859588
2001,870,139,8,596.16,8.1,0,1.7,97.3,0.261004555
2001,870,139,9,2255.04,10.4,0,2.3,95.4,0.482832676
2001,870,139,10,3110.4,11,0,2.2,90,1.242835919
2001,870,139,11,2963.52,12,0,2.7,76.6,3.431919781
2001,870,139,12,3853.44,13,0,2.6,66.7,5.079369579
2001,870,139,13,3663.36,14.1,0,2.5,61.7,5.957388726
2001,870,139,14,3309.12,14.9,0,2.2,61.7,6.194101741
2001,870,139,15,2289.6,16,0,2.3,60.7,6.564664732
2001,870,139,16,2687.04,16.6,0,2,58.6,7.050467153
2001,870,139,17,1702.08,17.1,0,2,58.6,7.050467153
2001,870,139,18,2237.76,17.5,0,2,59.8,6.934751253
2001,870,139,19,1209.6,17,0,2.2,59.9,6.962088353
2001,870,139,20,898.56,16.5,0,2.2,63,6.301142141
2001,870,139,21,267.84,16,0,1.8,72.9,4.215280273
2001,870,139,22,0,13.6,0,1.3,74.9,3.446714199
2001,870,139,23,0,10.8,0,2.3,77.7,2.942876872
2001,871,140,0,0,9.2,0,2,78.5,2.636555099
2001,871,140,1,0,8.8,0,1.8,88.3,1.270630367
2001,871,140,2,0,8.1,0,1.8,93.4,0.646862186
2001,871,140,3,0,8.4,0,2.4,95.5,0.414454667
2001,871,140,4,0,7.7,0,2,95,0.435575234
2001,871,140,5,0,7.5,0,2.3,96,0.334133215
2001,871,140,6,0,7.8,0,2,94.7,0.4489763
2001,871,140,7,285.12,8.6,0,1.8,93.6,0.565367626
2001,871,140,8,1209.6,10.4,0,1.8,84.3,1.681986245
2001,871,140,9,2255.04,13.5,0,3.3,75.7,3.060737489
2001,871,140,10,3352.32,15.4,0,4.1,68.3,4.381876321
2001,871,140,11,4406.4,17.2,0,1.7,62.6,5.413688225
2001,871,140,12,5330.88,18.3,0,3.2,61.4,5.965078986
2001,871,140,13,5114.88,18.8,0,2,58.6,6.826700609
2001,871,140,14,5676.48,19.8,0,2.2,58,7.245262503
2001,871,140,15,5434.56,20.4,0,2.4,56.8,7.84421481
2001,871,140,16,4916.16,20.6,0,2.5,56.5,8.051311238
2001,871,140,17,4121.28,21.6,0,2.8,55.6,8.42969685
2001,871,140,18,3049.92,21.8,0,3.2,54.2,8.750884163
2001,871,140,19,2064.96,21.9,0,4,54.7,8.600569084
2001,871,140,20,1019.52,21.5,0,3.2,56.3,7.985826994
2001,871,140,21,146.88,20,0,3.2,60.3,6.760955217
2001,871,140,22,0,17.1,0,1.7,68.5,4.773545712
2001,871,140,23,0,15.4,0,2.2,72.6,3.812575164
2001,872,141,0,0,15.1,0,2,78.3,2.788502284
2001,872,141,1,0,13.9,0,1,81.8,2.21696353
2001,872,141,2,0,13.1,0,0.9,85.5,1.67371014
2001,872,141,3,0,12.7,0,4.1,87.1,1.410505422
2001,872,141,4,0,11.4,0,3.7,90.7,0.96951741
2001,872,141,5,0,10.4,0,4.2,93.3,0.674963462
2001,872,141,6,518.4,10,0,4.3,92.1,0.817958317
2001,872,141,7,682.56,10.5,0,1.3,90.9,0.95516899
2001,872,141,8,1062.72,11.9,0,2.4,85.5,1.685040754
2001,872,141,9,2332.8,13.7,0,2.7,75.9,3.265901424
2001,872,141,10,3179.52,15.1,0,3.1,71.5,4.347208199
2001,872,141,11,4000.32,17.3,0,3.7,61.9,6.743383565
2001,872,141,12,4631.04,18.5,0,3.8,57.8,7.910792224
2001,872,141,13,5019.84,18.7,0,3.9,56,8.514272942
2001,872,141,14,5114.88,19.2,0,3.8,54.3,9.185113594
2001,872,141,15,5045.76,19.3,0,3.7,54.3,9.538511357
2001,872,141,16,4579.2,20.1,0,3.8,54.2,9.925425227
2001,872,141,17,3957.12,19.9,0,3.7,55.1,9.791346671
2001,872,141,18,3205.44,19.6,0,3.4,51.6,10.35852124
2001,872,141,19,2315.52,19.2,0,2.8,50.2,10.32919355
2001,872,141,20,1330.56,17.8,0,2.3,50.4,9.658897064
2001,872,141,21,673.92,15.9,0,2.1,52.1,8.697636329
2001,872,141,22,0,13.6,0,1.9,58.1,6.732537696
2001,872,141,23,0,11.5,0,1.4,62.1,5.595087438
2001,873,142,0,0,9.2,0,1.6,67.7,4.435413093
2001,873,142,1,0,8.6,0,1.2,72,3.622111248
2001,873,142,2,0,7.9,0,1.2,75.6,2.992183461
2001,873,142,3,0,6.8,0,1.2,79.4,2.393919968
2001,873,142,4,0,6.3,0,1.5,82.4,1.937523574
2001,873,142,5,0,6.4,0,1.4,85.8,1.510957419
2001,873,142,6,527.04,7.4,0,1.5,85.7,1.500979841
2001,873,142,7,699.84,8.6,0,1.7,87,1.364527129
2001,873,142,8,1054.08,10.6,0,2.3,80.6,2.239308739
2001,873,142,9,2160,12.3,0,2.5,75.1,3.178453055
2001,873,142,10,3049.92,14.2,0,2.6,69.5,4.385996073
2001,873,142,11,3628.8,15.2,0,3.2,65.8,5.531025576
2001,873,142,12,4449.6,15.6,0,4.1,61.7,6.692402405
2001,873,142,13,4752,16.6,0,3.5,53.5,8.661567327
2001,873,142,14,4950.72,17.2,0,3.7,49.8,9.900224305
2001,873,142,15,4985.28,18,0,3.6,48.4,10.56880062
2001,873,142,16,4536,17.7,0,3.5,45.4,11.61251358
2001,873,142,17,3939.84,17.7,0,3.4,44.9,11.86644638
2001,873,142,18,3170.88,17.6,0,3.4,45.8,11.74580889
2001,873,142,19,2324.16,17.5,0,2.9,44.2,12.01719978
2001,873,142,20,1425.6,16.6,0,2.2,46.2,11.08893616
2001,873,142,21,673.92,15,0,1.3,49.3,9.748767596
2001,873,142,22,0,12.7,0,1.5,56.7,7.374039317
2001,873,142,23,0,11.3,0,1.3,61.5,6.066911767
2001,874,143,0,0,10.1,0,1.4,66.9,4.854553195
2001,874,143,1,0,8.6,0,1.3,73.6,3.553969774
2001,874,143,2,0,7.6,0,1.3,79.3,2.589931756
2001,874,143,3,0,7.5,0,1.5,79.9,2.415759436
2001,874,143,4,0,6.5,0,1.3,80.7,2.242847348
2001,874,143,5,0,5.2,0,1.5,83.8,1.807759706
2001,874,143,6,527.04,6.4,0,1.6,85.9,1.510573634
2001,874,143,7,665.28,9.1,0,1.6,84.9,1.662307158
2001,874,143,8,1054.08,11.8,0,1.8,76,3.022950606
2001,874,143,9,2419.2,13.6,0,2,69.8,4.400272153
2001,874,143,10,3196.8,15.8,0,2.3,63.5,6.09695325
2001,874,143,11,4008.96,17.3,0,2.6,58.4,7.998988797
2001,874,143,12,4631.04,18.3,0,2.7,52.8,10.29290786
2001,874,143,13,5037.12,19.1,0,2.5,49.5,12.16187007
2001,874,143,14,5166.72,20.5,0,2,46.2,14.03228562
2001,874,143,15,5002.56,21.5,0,2,44.1,15.49409843
2001,874,143,16,4613.76,21.8,0,2.5,41.8,16.42708274
2001,874,143,17,3905.28,22.6,0,3,40.6,16.86737586
2001,874,143,18,3179.52,22.6,0,3.4,43.4,15.68812113
2001,874,143,19,2289.6,21.7,0,2.8,45.2,14.55695658
2001,874,143,20,1408.32,19.9,0,1.8,46.5,13.70053786
2001,874,143,21,699.84,18.1,0,2.3,52.7,11.11327718
2001,874,143,22,0,15.3,0,2.2,66,6.57921091
2001,874,143,23,0,13.7,0,2.3,74.8,4.236643743
2001,875,144,0,0,13.1,0,2.6,81.4,2.800310337
2001,875,144,1,0,13.1,0,2.6,86.9,1.810806934
2001,875,144,2,0,12.8,0,2.6,88.7,1.481358498
2001,875,144,3,0,12.8,0,2.7,88.6,1.474716723
2001,875,144,4,0,12.8,0,2.6,91.7,1.017832899
2001,875,144,5,0,12.6,0,2.6,93.9,0.708879214
2001,875,144,6,527.04,11.6,0,2.6,92.7,0.859841622
2001,875,144,7,699.84,11.5,0,2.3,90.5,1.157206238
2001,875,144,8,1080,13.4,0,2.5,82,2.605518397
2001,875,144,9,2289.6,16.6,0,2.6,70.2,5.376591933
2001,875,144,10,3179.52,19.6,0,2.1,59.8,8.766417287
2001,875,144,11,4026.24,22.3,0,2.2,50.9,12.26931061
2001,875,144,12,4579.2,23.1,0,2.1,50,12.804241
2001,875,144,13,4950.72,24,0,2.1,48,13.89751824
2001,875,144,14,4121.28,24.8,0,2.3,46.6,14.71174081
2001,875,144,15,4302.72,25.5,0,2,46.2,15.09364399
2001,875,144,16,4700.16,26.5,0,1.8,46,14.96746539
2001,875,144,17,3559.68,26.5,0,1.8,45.9,15.45538922
2001,875,144,18,3049.92,26.5,0,2.1,44.5,15.75992189
2001,875,144,19,2263.68,26.4,0,2.3,41.7,16.35612351
2001,875,144,20,1339.2,26,0,2,42,15.50107804
2001,875,144,21,682.56,25.5,0,1.8,53.9,11.10222198
2001,875,144,22,0,22.6,0,1.6,61.3,7.680628752
2001,875,144,23,0,18.4,0,1.6,67.6,6.229981659
2001,876,145,0,0,16.9,0,1.3,72.7,4.831873263
2001,876,145,1,0,17,0,1.2,75.4,4.030301513
2001,876,145,2,0,16.1,0,1.2,80.5,2.97440561
2001,876,145,3,0,14.8,0,1.4,85.9,1.974929799
2001,876,145,4,0,14.2,0,1.6,89.9,1.341750542
2001,876,145,5,0,14,0,1.7,91.9,1.027080113
2001,876,145,6,501.12,12.9,0,1.7,91.8,1.025963304
2001,876,145,7,648,14.2,0,1.5,91.9,1.013451557
2001,876,145,8,1062.72,18.1,0,2.2,85.8,1.962859424
2001,876,145,9,2350.08,20.3,0,2.5,79.7,3.15757157
2001,876,145,10,3179.52,21.8,0,2.2,76.1,4.17619889
2001,876,145,11,3810.24,23.5,0,2.5,75.1,4.667742331
2001,876,145,12,4345.92,24.3,0,2.4,73.7,5.089213145
2001,876,145,13,4786.56,25.5,0,2.6,72.6,5.612115059
2001,876,145,14,4881.6,25.7,0,3.1,67,7.241363559
2001,876,145,15,4950.72,26.2,0,3.1,57.7,9.816233308
2001,876,145,16,4536,26.6,0,2.6,50.6,12.11881316
2001,876,145,17,3853.44,26.5,0,2.6,47.2,13.03279728
2001,876,145,18,3049.92,26.2,0,2.6,47.2,13.52127849
2001,876,145,19,2229.12,25.9,0,1.9,45.5,14.21486183
2001,876,145,20,1391.04,24.8,0,1.6,48.4,13.13334435
2001,876,145,21,648,23.1,0,1.7,58.1,9.544168099
2001,876,145,22,0,20.5,0,1.3,72.7,4.862919045
2001,876,145,23,0,18.5,0,1.5,79.7,3.15757157
2001,877,146,0,0,17.2,0,1.3,84,2.316016353
2001,877,146,1,0,16.7,0,2.7,88.8,1.497784339
2001,877,146,2,0,16.3,0,2.8,90,1.319675727
2001,877,146,3,0,15.4,0,1.3,91.7,1.004272721
2001,877,146,4,0,14.9,0,1.5,91.5,1.001185451
2001,877,146,5,0,14.6,0,1.3,91.4,0.992683255
2001,877,146,6,17.28,14.2,0,1.4,92.5,0.83692579
2001,877,146,7,414.72,15.7,0,1.3,90.3,1.12723416
2001,877,146,8,1235.52,18.3,0,1.1,84.9,2.128981555
2001,877,146,9,2142.72,20.5,0,1.6,82.2,2.93515147
2001,877,146,10,3326.4,23.5,0,1.7,63.4,7.83309664
2001,877,146,11,4440.96,26.2,0,2.3,58.5,9.690404292
2001,877,146,12,5175.36,27.6,0,2.2,57.2,10.76085596
2001,877,146,13,4847.04,28.4,0,2.3,55.9,11.64347721
2001,877,146,14,3075.84,28.9,0,2.3,54.3,12.36322471
2001,877,146,15,3162.24,29.6,0,2.4,54.4,12.94869258
2001,877,146,16,2747.52,30.2,0,2.5,55.3,12.31488416
2001,877,146,17,2617.92,30.7,0,2.3,56.6,11.8844426
2001,877,146,18,1175.04,30.8,0,1.9,57.2,11.72014155
2001,877,146,19,864,30,0,1.8,58.1,11.54348202
2001,877,146,20,345.6,28.9,0,1.4,62.3,9.773169665
2001,877,146,21,43.2,26.6,0,1.6,67,8.246176173
2001,877,146,22,0,24.1,0,1.4,70.8,6.818308562
2001,877,146,23,0,23,0,1.4,76.7,5.081032905
2001,878,147,0,0,22.7,0,1.5,79.6,4.257891284
2001,878,147,1,0,23.8,0,1.3,82.6,3.409917857
2001,878,147,2,0,24,0,1.4,86.6,2.386927297
2001,878,147,3,0,23.8,0,1.3,88.1,2.000637323
2001,878,147,4,0,20.5,0,1.6,88.8,1.776423421
2001,878,147,5,0,19,0,1.4,92.5,1.092782819
2001,878,147,6,0,17.6,0,1.5,93.4,0.912314944
2001,878,147,7,311.04,17.1,0,1.8,97.7,0.299517182
2001,878,147,8,1779.84,16.7,0,2.2,98.9,0.146131247
2001,878,147,9,2583.36,16.7,0,2.4,93.6,0.926406541
2001,878,147,10,2367.36,16.1,0,2.7,85.2,2.472189263
2001,878,147,11,1693.44,16.4,0,2.9,77.6,4.093421617
2001,878,147,12,2600.64,17,0,2.8,73.9,4.986857569
2001,878,147,13,2747.52,18.2,0,2.8,70.6,5.834896261
2001,878,147,14,2808,18.6,0,2.9,65.4,7.639953632
2001,878,147,15,2643.84,19.5,0,3.4,66,7.368219601
2001,878,147,16,2868.48,20.3,0,3.5,67.7,7.043663641
2001,878,147,17,2246.4,20.5,0,3.1,67.3,7.402426971
2001,878,147,18,1624.32,20.6,0,3.3,67.7,7.495610777
2001,878,147,19,1512,20.2,0,3.4,66.8,7.65686872
2001,878,147,20,561.6,19.4,0,2.7,69.7,6.859129578
2001,878,147,21,17.28,18.4,0,2.4,73.3,5.78621951
2001,878,147,22,0,17.8,0,2,84.2,2.999756987
2001,878,147,23,0,17.2,0,2.3,89.4,1.888166369
2001,879,148,0,0,15.9,0,1.9,92.1,1.362799376
2001,879,148,1,0,15.2,0,2,94.9,0.819473562
2001,879,148,2,0,14.3,0,1.6,96.9,0.482190732
2001,879,148,3,0,14.2,0,1.9,97.9,0.312054956
2001,879,148,4,0,12.1,0,2,98.9,0.159226124
2001,879,148,5,0,12,0,1.9,98.9,0.153059587
2001,879,148,6,0,12.9,0,1.9,97.8,0.30210244
2001,879,148,7,138.24,13.6,0,2.1,97.8,0.304104981
2001,879,148,8,639.36,14.7,0,2.6,94.7,0.803168009
2001,879,148,9,1797.12,15.4,0,2.9,89.2,1.863067501
2001,879,148,10,3732.48,16.1,0,3,76.5,4.634567155
2001,879,148,11,4786.56,17,0,2.5,70.4,6.617842483
2001,879,148,12,4536,18.1,0,3.5,68.6,7.377524385
2001,879,148,13,4129.92,18.8,0,4,67.2,8.399582093
2001,879,148,14,5365.44,19.1,0,3.9,64.3,9.775912461
2001,879,148,15,4371.84,20.5,0,4.2,62.7,10.72040287
2001,879,148,16,4993.92,20.8,0,4.4,60.4,11.79975286
2001,879,148,17,3611.52,20.9,0,4.3,58.4,12.39569998
2001,879,148,18,2410.56,20.8,0,4.5,58.5,12.51511912
2001,879,148,19,1632.96,20.5,0,4.3,58.5,12.44031569
2001,879,148,20,665.28,20.4,0,3.8,62.7,10.65593379
2001,879,148,21,25.92,20.1,0,3.1,67.6,8.606667761
2001,879,148,22,0,18.8,0,2.6,72.5,6.461207662
2001,879,148,23,0,18.3,0,3,74,5.564494881
2001,880,149,0,0,18,0,3,78.1,4.401618987
2001,880,149,1,0,16,0,2.8,81.9,3.350085826
2001,880,149,2,0,15.6,0,2.5,85.4,2.502448544
2001,880,149,3,0,15.2,0,1.9,88.9,1.795157424
2001,880,149,4,0,15.1,0,1.8,90.7,1.446572197
2001,880,149,5,0,15,0,2.2,93.6,0.951024629
2001,880,149,6,25.92,14.8,0,2.1,95.7,0.626528816
2001,880,149,7,760.32,15.5,0,2.3,95.8,0.62820723
2001,880,149,8,1736.64,16.4,0,2.7,93,1.15427305
2001,880,149,9,2393.28,18,0,2.7,84.9,2.759404751
2001,880,149,10,4250.88,19.2,0,2.8,73.9,5.114876785
2001,880,149,11,4890.24,19.8,0,2.8,64.7,7.414200064
2001,880,149,12,5650.56,21,0,2.8,55.6,9.988713785
2001,880,149,13,5987.52,21.3,0,3.3,52.1,11.32404633
2001,880,149,14,6108.48,21.5,0,3.3,44.8,13.37595666
2001,880,149,15,5780.16,22.5,0,3.4,41.9,14.51826775
2001,880,149,16,4976.64,22.6,0,3,40.1,15.15277557
2001,880,149,17,4008.96,23.2,0,2.9,38.4,15.77482491
2001,880,149,18,2687.04,23.3,0,2.3,38.7,15.41216052
2001,880,149,19,1624.32,23.5,0,2.4,42.1,14.1168909
2001,880,149,20,699.84,23.4,0,2.5,42.9,13.58267365
2001,880,149,21,17.28,20.9,0,1.9,47.3,11.42074038
2001,880,149,22,0,18.2,0,1.2,51.3,9.187520167
2001,880,149,23,0,17.6,0,1.8,55.9,7.510280228
2001,881,150,0,0,16.8,0,2.5,60.7,6.233342898
2001,881,150,1,0,15.9,0,1.4,74.1,3.603857546
2001,881,150,2,0,15.4,0,1.3,83.8,2.026903113
2001,881,150,3,0,15.1,0,1.2,89.1,1.266685808
2001,881,150,4,0,15.5,0,1.2,91.2,0.981992927
2001,881,150,5,0,16.2,0,1.4,93.5,0.682263564
2001,881,150,6,25.92,16.9,0,1.5,93.5,0.686935431
2001,881,150,7,760.32,18.1,0,1.5,90,1.115901053
2001,881,150,8,1883.52,18.8,0,1.6,77.4,3.165490317
2001,881,150,9,3110.4,20.4,0,2.1,66.9,5.746761209
2001,881,150,10,4311.36,21.3,0,2.2,56.8,9.073468634
2001,881,150,11,5123.52,21.3,0,2.4,52.2,10.8880963
2001,881,150,12,5797.44,20.5,0,2.4,47.3,12.69169411
2001,881,150,13,6333.12,21.1,0,1.9,44.6,13.8435806
2001,881,150,14,6194.88,22.3,0,2.3,41.3,15.68816002
2001,881,150,15,5659.2,22.5,0,2.2,39.1,17.08555611
2001,881,150,16,4847.04,22.5,0,2.5,38.1,17.57728225
2001,881,150,17,4060.8,22.2,0,2.3,36.6,18.33196909
2001,881,150,18,2928.96,21.5,0,2,33.7,18.71332621
2001,881,150,19,1028.16,20.6,0,1.8,35.1,17.988676
2001,881,150,20,492.48,19.5,0,2.2,44.1,14.49125157
2001,881,150,21,60.48,17.6,0,2.2,49.1,12.41018561
2001,881,150,22,0,16,0,1.4,68.2,6.391391954
2001,881,150,23,0,14.8,0,1.3,79.1,3.699126418
2001,882,151,0,0,14,0,0.8,71.1,5.21421164
2001,882,151,1,0,11.9,0,0.8,67.6,5.553378961
2001,882,151,2,0,11.4,0,0.8,65.9,5.55068385
2001,882,151,3,0,11.3,0,0.9,70.3,4.47146328
2001,882,151,4,0,10.6,0,1,83.5,2.235990601
2001,882,151,5,0,10.5,0,1.3,86.1,1.739132918
2001,882,151,6,60.48,11.4,0,1.9,90.3,1.12723416
2001,882,151,7,743.04,12.5,0,2,89.2,1.28932699
2001,882,151,8,1900.8,13.6,0,2.5,89.7,1.314781786
2001,882,151,9,3015.36,16.1,0,2.5,83.2,2.496439651
2001,882,151,10,2185.92,18,0,2.5,74.7,4.253455821
2001,882,151,11,3533.76,19.5,0,2.9,70.6,5.137248843
2001,882,151,12,4104,20.1,0,3.4,66.8,6.067035611
2001,882,151,13,5123.52,20.7,0,3.2,64.3,6.523890702
2001,882,151,14,4060.8,21.4,0,3.3,57.2,8.125923991
2001,882,151,15,3715.2,22.2,0,3,49.2,9.706220862
2001,882,151,16,4432.32,22.2,0,3.3,45.1,10.82713774
2001,882,151,17,2376,22.2,0,3.1,45.1,10.16131005
2001,882,151,18,1814.4,22.1,0,2.8,44.4,10.03149367
2001,882,151,19,1900.8,21.6,0,2.2,49.1,8.780568129
2001,882,151,20,768.96,21,0,2,49.7,8.294276344
2001,882,151,21,17.28,19.9,0,1.7,54.8,7.07655062
2001,882,151,22,0,19.2,0,1.5,65,4.902308013
2001,882,151,23,0,18.6,0,1.5,75,3.17000035
2001,883,152,0,0,16.7,0,1.4,83.2,1.978813597
2001,883,152,1,0,15,0,1.2,87.8,1.417758427
2001,883,152,2,0,13.6,0,1.1,90.2,1.13885513
2001,883,152,3,0,12.4,0,0.9,93.7,0.698267382
2001,883,152,4,0,12,0,0.8,94.9,0.553864519
2001,883,152,5,0,11.8,0,0.8,97.4,0.269201472
2001,883,152,6,483.84,12.2,0,1,98.6,0.139113593
2001,883,152,7,648,15.4,0,0.9,98.7,0.130067284
2001,883,152,8,1054.08,16.7,0,1.3,98.7,0.140224091
2001,883,152,9,2350.08,17.6,0,2.6,89.8,1.328293592
2001,883,152,10,2341.44,19.2,0,2.7,81.8,2.600065335
2001,883,152,11,2833.92,19.9,0,3,69.4,4.606962168
2001,883,152,12,2747.52,19.9,0,3.2,65.2,5.448317734
2001,883,152,13,2963.52,20.8,0,3.5,58.1,6.998968251
2001,883,152,14,2954.88,21.5,0,3.9,58.6,6.481619373
2001,883,152,15,2332.8,21.7,0,3.1,58.8,6.534700443
2001,883,152,16,2125.44,22.6,0,2.8,59.1,6.571856606
2001,883,152,17,1814.4,22.9,0,2.5,61.5,6.066911767
2001,883,152,18,1183.68,22.6,0,2.3,63.4,5.767505732
2001,883,152,19,967.68,22,0,2.2,62.1,5.895170567
2001,883,152,20,743.04,20.7,0,2.1,64,5.599634311
2001,883,152,21,0,19,0,1.6,66.4,5.058625125
2001,883,152,22,0,17.3,0,1.8,73.8,3.817454649
2001,883,152,23,0,15.8,0.1,2,81.7,2.563206761
2001,884,153,0,0,15.3,0,1.7,92.1,1.042543825
2001,884,153,1,0,14.8,0,1.8,95.4,0.595061134
2001,884,153,2,0,14.2,0,1.9,94.3,0.752215165
2001,884,153,3,0,13.6,0,1.9,93.2,0.897379495
2001,884,153,4,0,13.1,0,2.1,92.1,1.042543825
2001,884,153,5,0,12.9,0,2,92.1,1.035640012
2001,884,153,6,0,12.9,0.2,2.3,94.3,0.737358361
2001,884,153,7,578.88,14.9,0,2.8,95.4,0.599034365
2001,884,153,8,648,17.3,0,2.9,92.1,1.056472882
2001,884,153,9,924.48,19.5,0,3.1,87.9,1.672577397
2001,884,153,10,1442.88,21.5,0,3.1,84.9,2.128981555
2001,884,153,11,1321.92,23.2,0.2,3.3,88,1.669740948
2001,884,153,12,1745.28,24.5,0.1,3.2,90.1,1.368472416
2001,884,153,13,1529.28,25.4,2.3,2.9,94.4,0.753872376
2001,884,153,14,1442.88,26.3,1.3,3.6,93.4,0.924435225
2001,884,153,15,2185.92,27.1,0,3.5,87.3,1.874870989
2001,884,153,16,1468.8,27.5,2.5,4.7,91.2,1.216419925
2001,884,153,17,1408.32,27.8,0.1,5.2,88.9,1.494282746
2001,884,153,18,1200.96,27.7,0,4.7,85.5,1.951990975
2001,884,153,19,993.6,27.1,0,5,79.7,2.626030655
2001,884,153,20,1123.2,26.2,0,4.3,70,3.906745858
2001,884,153,21,682.56,23.5,0,3.6,70,3.703637936
2001,884,153,22,0,20.6,0,2.8,75.5,2.77123628
