Year,Day,DOY,Dec_day,Hour,Minute,E153,E158,E159,E161,T13,T14,T21,T22
2001,877,146,146.123,2,57,0.11,0.21,0.18,0.41,,,0.43,
2001,877,146,146.144,3,27,0.17,0.34,0.16,0.57,,,0.54,
2001,877,146,146.165,3,57,0.25,0.31,0.33,0.58,,,0.63,
2001,877,146,146.185,4,27,0.23,0.22,0.06,0.48,,,0.4,
2001,877,146,146.206,4,57,0.44,0.37,0.3,0.72,,,0.62,
2001,877,146,146.227,5,27,0.49,0.52,0.29,0.72,,,0.74,
2001,877,146,146.248,5,57,0.53,0.52,0.38,0.75,,,0.82,
2001,877,146,146.269,6,27,0.75,0.71,0.63,1.32,,,1.33,
2001,877,146,146.29,6,57,1.2,0.92,0.77,1.91,,,1.66,
2001,877,146,146.31,7,27,1.26,1.26,1.05,2.13,,,1.75,
2001,877,146,146.331,7,57,1.36,1.2,1.15,2.19,,,1.69,
2001,877,146,146.352,8,27,1.44,1.65,1.65,2.88,,,1.93,
2001,877,146,146.373,8,57,1.46,1.49,1.47,3.09,,,2.09,
2001,877,146,146.394,9,27,1.2,1.57,1.4,2.39,,,1.78,
2001,877,146,146.415,9,57,1.24,1.46,1.26,2.72,,,2.23,
2001,877,146,146.435,10,27,1.12,1.42,1.47,2.72,,,1.61,
2001,877,146,146.456,10,57,1.34,1.25,1.13,2.68,,,1.48,
2001,877,146,146.477,11,27,1.28,1.37,1.26,2.88,,,1.69,
2001,877,146,146.498,11,57,1.51,1.67,1.23,3.46,,,1.87,
2001,877,146,146.519,12,27,1.07,1.38,1.03,2.53,,,1.33,
2001,877,146,146.54,12,57,1.12,1.3,0.86,2.43,,,1.58,
2001,877,146,146.56,13,27,0.85,1.09,0.82,2.29,,,1.23,
2001,877,146,146.581,13,57,0.89,1.15,1.01,2.43,,,1.19,
2001,877,146,146.602,14,27,0.72,0.94,0.75,2.26,,,1.19,
2001,877,146,146.623,14,57,0.72,1.01,0.93,2.35,,,1.23,
2001,877,146,146.644,15,27,0.95,1.16,0.91,2.65,,,1.48,
2001,877,146,146.665,15,57,1,1.18,1.05,2.09,,,1.53,
2001,877,146,146.685,16,27,1.11,1.1,0.84,2.53,,,1.37,
2001,877,146,146.706,16,57,0.89,1.03,0.82,2.03,,,1.1,
2001,877,146,146.727,17,27,0.47,0.72,0.48,1.32,,,0.79,
2001,877,146,146.748,17,57,0.42,0.64,0.51,1.16,,,0.84,
2001,877,146,146.769,18,27,0.44,0.5,0.43,0.99,,,0.61,
2001,877,146,146.79,18,57,0.33,0.42,0.44,0.8,,,0.59,
2001,877,146,146.81,19,27,0.24,0.45,0.27,0.74,,,0.5,
2001,877,146,146.831,19,57,0.24,0.36,0.22,0.61,,,0.54,
2001,877,146,146.852,20,27,0.42,0.34,0.27,0.57,,,0.59,
2001,877,146,146.873,20,57,0.75,0.3,0.26,0.48,,,0.4,
2001,877,146,146.894,21,27,0.87,0.22,0.2,0.45,,,0.43,
2001,877,146,146.915,21,57,0.87,0.21,0.11,0.46,,,0.46,
2001,877,146,146.935,22,27,0.95,0.24,0.11,0.32,,,0.41,
2001,877,146,146.956,22,57,0.9,0.22,0.18,0.39,,,0.43,
2001,877,146,146.977,23,27,0.89,0.23,0.15,0.36,,,0.34,
2001,877,146,146.998,23,57,0.82,0.21,0.16,0.31,,,0.33,
2001,878,147,147.019,0,27,0.68,0.2,0.08,0.32,,,0.22,
2001,878,147,147.04,0,57,0.57,0.19,0.1,0.17,,,0.24,
2001,878,147,147.06,1,27,0.43,0.1,0.16,0.26,,,0.22,
2001,878,147,147.081,1,57,0.48,0.08,0.16,0.14,,,0.2,
2001,878,147,147.102,2,27,0.4,0.05,0.05,0.07,,,0.12,
2001,878,147,147.123,2,57,0.41,0.04,0.07,0.05,,,0.12,
2001,878,147,147.144,3,27,0.22,0.02,0,0.05,,,0.03,
2001,878,147,147.165,3,57,0.36,0.02,0.08,0.02,,,0.12,
2001,878,147,147.185,4,27,0.2,0.01,0.03,0.01,,,0.04,
2001,878,147,147.206,4,57,0.28,0.02,0.01,0,,,0.01,
2001,878,147,147.227,5,27,0.45,0.04,0.11,0.04,,,0.07,
2001,878,147,147.248,5,57,0.56,0.02,0.08,0.1,,,0.01,
2001,878,147,147.269,6,27,1.05,0.13,0.14,0.23,,,0.19,
2001,878,147,147.29,6,57,1.91,0.25,0.27,0.65,,,0.42,
2001,878,147,147.31,7,27,1.93,0.44,0.42,1.1,,,0.72,
2001,878,147,147.331,7,57,2.34,0.87,0.71,1.3,,,1.47,
2001,878,147,147.352,8,27,1.93,1.07,1.01,1.51,,,1.66,
2001,878,147,147.373,8,57,2.31,1.12,1,1.8,,,1.52,
2001,878,147,147.394,9,27,1.24,1.01,0.76,1.39,,,1.2,
2001,878,147,147.415,9,57,1.88,0.98,0.78,1.66,,,1.4,
2001,878,147,147.435,10,27,1.78,1.01,1.09,1.72,,,1.87,
2001,878,147,147.456,10,57,1.93,1.23,1.26,2.16,,,1.87,
2001,878,147,147.477,11,27,2.22,1.31,1.2,2.32,,,1.93,
2001,878,147,147.498,11,57,1.73,1.37,1.14,2.29,,,1.69,
2001,878,147,147.519,12,27,1.61,1.27,0.83,2.07,,,1.74,
2001,878,147,147.54,12,57,1.63,1.25,1.09,2.09,,,1.81,
2001,878,147,147.56,13,27,1.38,1.06,0.73,2.03,,,1.58,
2001,878,147,147.581,13,57,1.66,1.15,1,2,,,1.47,
2001,878,147,147.602,14,27,1.3,1.09,0.74,1.86,,,1.52,
2001,878,147,147.623,14,57,1.3,0.91,0.7,1.94,,,1.37,
2001,878,147,147.644,15,27,1.36,1.11,0.98,2.22,,,1.52,
2001,878,147,147.665,15,57,1.3,1.25,0.92,2.29,,,1.99,
2001,878,147,147.685,16,27,1.28,1.04,0.76,2,,,1.37,
2001,878,147,147.706,16,57,1.12,1,0.74,1.69,,,1.42,
2001,878,147,147.727,17,27,0.91,0.72,0.35,1.27,,,0.95,
2001,878,147,147.748,17,57,0.78,0.63,0.41,1.03,,,0.85,
2001,878,147,147.769,18,27,0.64,0.49,0.36,0.86,,,0.91,
2001,878,147,147.79,18,57,0.42,0.43,0.26,0.75,,,0.66,
2001,878,147,147.81,19,27,0.53,0.37,0.18,0.44,,,0.61,
2001,878,147,147.831,19,57,0.48,0.3,0.15,0.53,,,0.46,
2001,878,147,147.852,20,27,0.58,0.15,0.24,0.37,,,0.52,
2001,878,147,147.873,20,57,0.52,0.17,0.19,0.25,,,0.39,
2001,878,147,147.894,21,27,0.46,0.23,0.22,0.38,,,0.25,
2001,878,147,147.915,21,57,0.49,0.2,0.08,0.19,,,0.34,
2001,878,147,147.935,22,27,0.47,0.06,0.16,0.15,,,0.25,
2001,878,147,147.956,22,57,0.39,0.18,0.13,0.12,,,0.28,
2001,878,147,147.977,23,27,0.3,0.11,0.12,0.02,,,0.18,
2001,878,147,147.998,23,57,0.21,0.06,0.09,0,,,0.15,
2001,879,148,148.019,0,27,0.12,0.05,0.11,0.05,,,0.05,
2001,879,148,148.04,0,57,0.12,0.03,0.17,0.02,,,0.03,
2001,879,148,148.06,1,27,0.03,0,0,0,,,0,
2001,879,148,148.081,1,57,0.02,0,0.04,0,,,0,
2001,879,148,148.102,2,27,0.17,0.01,0.09,0.01,,,0.05,
2001,879,148,148.123,2,57,0.1,0,0.17,0.04,,,0.07,
2001,879,148,148.144,3,27,0.15,0.01,0.12,0.04,,,0.01,
2001,879,148,148.165,3,57,0.13,0.03,0,0,,,0.04,
2001,879,148,148.185,4,27,0.11,0,0.07,0,,,0.04,
2001,879,148,148.206,4,57,0.16,0.02,0.11,0,,,0.02,
2001,879,148,148.227,5,27,0.29,0.02,0.09,0,,,0.03,
2001,879,148,148.248,5,57,0.67,0.08,0.14,0.06,,,0.07,
2001,879,148,148.269,6,27,1.43,0.27,0.22,0.6,,,0.34,
2001,879,148,148.29,6,57,2.13,0.55,0.4,1.15,,,0.9,
2001,879,148,148.31,7,27,1.85,1.02,0.72,1.41,,,1.19,
2001,879,148,148.331,7,57,1.9,1.09,1.19,1.88,,,1.83,
2001,879,148,148.352,8,27,2.01,1.18,1.3,2.22,,,1.8,
2001,879,148,148.373,8,57,1.69,1.26,1.39,2.69,,,1.92,
2001,879,148,148.394,9,27,1.79,1.35,1.06,2.36,,,2.06,
2001,879,148,148.415,9,57,1.87,1.28,1.25,2.84,,,1.77,
2001,879,148,148.435,10,27,2.16,1.56,1.39,2.93,,,1.83,
2001,879,148,148.456,10,57,1.98,1.5,1.41,2.61,,,1.92,
2001,879,148,148.477,11,27,2.01,1.54,1.3,2.84,,,2.16,
2001,879,148,148.498,11,57,2.1,1.48,1.37,3.18,,,2.09,
2001,879,148,148.519,12,27,1.69,1.19,1.06,2.84,,,1.77,
2001,879,148,148.54,12,57,1.62,1.3,1.08,2.77,,,1.71,
2001,879,148,148.56,13,27,1.64,1.6,1.23,3.42,,,1.86,
2001,879,148,148.581,13,57,1.62,1.31,0.93,2.93,,,1.8,
2001,879,148,148.602,14,27,1.37,1.39,0.93,2.77,,,1.74,
2001,879,148,148.623,14,57,1.66,1.3,0.97,2.81,,,1.86,
2001,879,148,148.644,15,27,1.28,1.18,0.67,2.36,,,1.19,
2001,879,148,148.665,15,57,1.07,1.23,0.74,2.13,,,1.19,
2001,879,148,148.685,16,27,1.18,1.19,0.74,2.26,,,1.41,
2001,879,148,148.706,16,57,0.97,1.03,0.69,1.8,,,1.13,
2001,879,148,148.727,17,27,0.99,0.94,0.71,1.64,,,1.13,
2001,879,148,148.748,17,57,0.92,0.82,0.67,1.61,,,1.11,
2001,879,148,148.769,18,27,0.71,0.78,0.49,1.11,,,0.79,
2001,879,148,148.79,18,57,0.79,0.65,0.44,0.81,,,0.72,
2001,879,148,148.81,19,27,0.84,0.55,0.42,1.01,,,0.88,
2001,879,148,148.831,19,57,0.79,0.54,0.42,0.65,,,0.58,
2001,879,148,148.852,20,27,0.54,0.37,0.17,0.42,,,0.44,
2001,879,148,148.873,20,57,0.57,0.24,0.17,0.38,,,0.34,
2001,879,148,148.894,21,27,0.49,0.32,0.24,0.45,,,0.52,
2001,879,148,148.915,21,57,0.54,0.29,0.19,0.36,,,0.41,
2001,879,148,148.935,22,27,0.42,0.22,0.17,0.27,,,0.44,
2001,879,148,148.956,22,57,0.41,0.25,0.18,0.26,,,0.37,
2001,879,148,148.977,23,27,0.3,0.16,0.11,0.19,,,0.2,
2001,879,148,148.998,23,57,0.23,0.22,0.1,0.13,,,0.26,
2001,880,149,149.019,0,27,0.31,0.11,0.12,0.23,,,0.24,
2001,880,149,149.04,0,57,0.23,0.17,0.17,0.3,,,0.33,
2001,880,149,149.06,1,27,0.19,0.07,0.1,0.12,,,0.15,
2001,880,149,149.081,1,57,0.25,0.03,0.05,0.12,,,0.17,
2001,880,149,149.102,2,27,0.17,0.06,0.05,0.06,,,0.11,
2001,880,149,149.123,2,57,0.25,0.04,0.08,0.02,,,0.15,
2001,880,149,149.144,3,27,0.22,0.07,0.09,0.05,,,0.08,
2001,880,149,149.165,3,57,0.28,0.01,0.13,0.02,,,0.09,
2001,880,149,149.185,4,27,0.27,0.1,0.15,0.06,,,0.07,
2001,880,149,149.206,4,57,0.33,0.09,0.11,0.11,,,0.08,
2001,880,149,149.227,5,27,0.61,0.06,0.04,0.12,,,0.04,
2001,880,149,149.248,5,57,1.16,0.15,0.14,0.4,,,0.22,
2001,880,149,149.269,6,27,1.87,0.42,0.34,1.05,,,0.54,
2001,880,149,149.29,6,57,2.01,0.86,0.65,1.61,,,1.36,
2001,880,149,149.31,7,27,1.76,0.96,0.79,1.78,,,1.65,
2001,880,149,149.331,7,57,1.78,1.07,1.09,2.16,,,1.77,
2001,880,149,149.352,8,27,1.89,1.23,1.38,2.47,,,1.59,
2001,880,149,149.373,8,57,1.89,1.43,1.33,2.73,,,2.12,
2001,880,149,149.394,9,27,1.63,1.25,1.31,2.36,,,1.77,
2001,880,149,149.415,9,57,1.87,1.36,1.6,2.58,,,1.68,
2001,880,149,149.435,10,27,1.92,1.53,1.6,2.81,,,2.05,
2001,880,149,149.456,10,57,1.92,1.53,1.6,2.81,,,2.05,
2001,880,149,149.474,11,23,1.92,1.53,1.6,2.81,,,2.05,
2001,880,149,149.495,11,53,2.01,1.72,1.57,3.06,,,1.59,
2001,880,149,149.516,12,23,1.84,1.55,1.43,3.61,,,1.86,
2001,880,149,149.537,12,53,1.87,1.72,1.47,3.27,,,1.71,
2001,880,149,149.558,13,23,1.24,1.42,1.05,2.69,,,1.41,
2001,880,149,149.578,13,53,1.41,1.27,1.09,3.14,,,1.62,
2001,880,149,149.599,14,23,1.16,1.4,0.9,3.01,,,1.57,
2001,880,149,149.62,14,53,1.14,1.22,1.07,2.43,,,1.26,
2001,880,149,149.641,15,23,0.97,1.1,0.65,2.26,,,1.14,
2001,880,149,149.662,15,53,0.9,1.01,0.63,2.2,,,1.12,
2001,880,149,149.683,16,23,0.97,1.34,0.86,2.36,,,1.21,
2001,880,149,149.703,16,53,0.93,1.15,0.65,2.13,,,1.1,
2001,880,149,149.724,17,23,0.63,0.99,0.62,1.83,,,0.93,
2001,880,149,149.745,17,53,0.61,0.78,0.5,1.26,,,0.59,
2001,880,149,149.766,18,23,0.63,0.77,0.45,1.05,,,0.47,
2001,880,149,149.787,18,53,0.72,0.56,0.38,0.95,,,0.41,
2001,880,149,149.808,19,23,0.54,0.4,0.28,0.59,,,0.19,
2001,880,149,149.828,19,53,0.37,0.31,0.24,0.6,,,0.22,
2001,880,149,149.849,20,23,0.29,0.19,0.1,0.32,,,0.06,
2001,880,149,149.87,20,53,0.3,0.23,0.13,0.31,,,0.05,
2001,880,149,149.891,21,23,0.25,0.25,0.1,0.37,,,0.07,
2001,880,149,149.912,21,53,0.37,0.17,0.11,0.41,,,0.1,
2001,880,149,149.933,22,23,0.26,0.2,0.13,0.28,,,0.03,
2001,880,149,149.953,22,53,0.29,0.09,0.12,0.18,,,0,
2001,880,149,149.974,23,23,0.21,0.07,0,0.16,,,0,
2001,881,150,150.016,0,23,0.19,0.2,0.19,0.45,0.1,,0.3,
2001,881,150,150.037,0,53,0.17,0.17,0.08,0.5,0.1,,0.38,
2001,881,150,150.058,1,23,0.19,0.12,0.04,0.34,0.08,,0.2,
2001,881,150,150.078,1,53,0.13,0.18,0.06,0.25,0.04,,0.16,
2001,881,150,150.099,2,23,0.19,0.19,0.09,0.36,0.02,,0.14,
2001,881,150,150.12,2,53,0.19,0.09,0.1,0.19,0.03,,0.1,
2001,881,150,150.141,3,23,0.17,0.16,0.18,0.28,0.08,,0.18,
2001,881,150,150.162,3,53,0.19,0.11,0.18,0.42,0.07,,0.17,
2001,881,150,150.183,4,23,0.13,0.18,0.08,0.27,0.07,,0.13,
2001,881,150,150.203,4,53,0.32,0.1,0.1,0.48,0.1,,0.18,
2001,881,150,150.224,5,23,0.75,0.24,0.1,0.7,0.14,,0.25,
2001,881,150,150.245,5,53,1.37,0.47,0.2,1.48,0.23,,0.56,
2001,881,150,150.266,6,23,1.72,0.93,0.39,2.2,0.56,,1.31,
2001,881,150,150.287,6,53,2.26,1.24,1.02,2.82,0.86,,1.68,
2001,881,150,150.308,7,23,1.74,1.18,1.11,2.53,0.9,,1.56,
2001,881,150,150.328,7,53,2.04,1.33,1.26,2.67,1.1,,1.62,
2001,881,150,150.349,8,23,1.51,1.37,1.33,2.94,1.16,,1.92,
2001,881,150,150.37,8,53,1.39,1.43,1.65,2.57,1.31,,1.86,
2001,881,150,150.391,9,23,1.54,1.62,1.52,3.18,1.23,,2.22,
2001,881,150,150.412,9,53,1.66,1.62,1.73,2.79,1.35,,2.15,
2001,881,150,150.433,10,23,1.74,1.66,1.47,2.79,1.4,,1.86,
2001,881,150,150.453,10,53,1.39,1.62,1.26,2.9,1.28,,2.11,
2001,881,150,150.474,11,23,1.59,1.58,1.26,2.98,1.3,,2.02,
2001,881,150,150.495,11,53,1.49,1.48,1.24,3.45,1.3,,2.15,
2001,881,150,150.516,12,23,1.66,1.5,1.31,2.98,1.54,,2.25,
2001,881,150,150.537,12,53,1.64,1.62,1.35,3.89,1.64,,2.15,
2001,881,150,150.558,13,23,1.46,1.6,1.5,3.89,1.68,,1.98,
2001,881,150,150.578,13,53,1.19,1.26,0.96,2.9,1.27,,1.65,
2001,881,150,150.599,14,23,1.1,1.35,0.92,3.02,1.44,,1.76,
2001,881,150,150.62,14,53,1.03,1.26,0.98,3.14,1.36,,1.7,
2001,881,150,150.641,15,23,1.1,1.68,1.09,3.27,1.3,,1.59,
2001,881,150,150.662,15,53,1.23,1.74,0.92,4.09,1.38,,1.92,
2001,881,150,150.683,16,23,1.1,1.6,1,3.14,1.38,,1.49,
2001,881,150,150.703,16,53,0.63,1.09,0.7,2.05,0.93,,1.21,
2001,881,150,150.724,17,23,0.64,0.87,0.55,1.78,0.85,,0.99,
2001,881,150,150.745,17,53,0.84,1,0.68,1.88,0.91,,0.69,
2001,881,150,150.766,18,23,0.68,0.82,0.54,1.62,0.64,,0.99,
2001,881,150,150.787,18,53,0.46,0.63,0.49,1.06,0.42,,0.76,
2001,881,150,150.808,19,23,0.34,0.47,0.29,1.02,0.36,,0.68,
2001,881,150,150.828,19,53,0.19,0.32,0.22,0.59,0.19,,0.4,
2001,881,150,150.849,20,23,0.14,0.29,0.13,0.52,0.17,,0.31,
2001,881,150,150.87,20,53,0.18,0.32,0.16,0.49,0.12,,0.27,
2001,881,150,150.891,21,23,0.15,0.31,0.14,0.52,0.16,,0.29,
2001,881,150,150.912,21,53,0.17,0.3,0.14,0.5,0.1,,0.33,
2001,881,150,150.933,22,23,0.27,0.19,0.16,0.56,0.17,,0.31,
2001,881,150,150.953,22,53,0.22,0.28,0.09,0.53,0.12,,0.23,
2001,881,150,150.974,23,23,0.19,0.17,0.17,0.49,0.16,,0.3,
2001,881,150,150.995,23,53,0.25,0.21,0.14,0.54,0.15,,0.34,
2001,882,151,151.016,0,23,0.21,0.18,0.05,0.48,0.15,,0.35,
2001,882,151,151.037,0,53,0.05,0.08,0,0.26,0.05,,0.12,
2001,882,151,151.058,1,23,0.07,0.05,0.05,0.21,0.03,,0.18,
2001,882,151,151.078,1,53,0.16,0.15,0.17,0.31,0.11,,0.14,
2001,882,151,151.099,2,23,0.14,0.19,0.07,0.25,0.09,,0.19,
2001,882,151,151.12,2,53,0.09,0.07,0.01,0.19,0.04,,0.15,
2001,882,151,151.141,3,23,0.14,0.1,0.05,0.15,0.02,,0.1,
2001,882,151,151.162,3,53,0.2,0.05,0.07,0.18,0.03,,0.14,
2001,882,151,151.183,4,23,0.14,0.07,0.05,0.27,0.05,,0.14,
2001,882,151,151.203,4,53,0.28,0.08,0.1,0.36,0.06,,0.06,
2001,882,151,151.224,5,23,0.65,0.1,0.09,0.52,0.11,,0.18,
2001,882,151,151.245,5,53,1.24,0.18,0.13,0.97,0.13,,0.25,
2001,882,151,151.266,6,23,1.6,0.3,0.23,1.31,0.24,,0.41,
2001,882,151,151.287,6,53,2.12,0.83,0.46,1.9,0.59,,0.71,
2001,882,151,151.308,7,23,2.28,0.99,0.69,2.19,0.73,,1.3,
2001,882,151,151.328,7,53,1.97,1.04,0.69,2.42,0.87,,1.56,
2001,882,151,151.349,8,23,1.71,1.3,1.02,2.7,0.98,,1.7,
2001,882,151,151.37,8,53,1.6,0.98,0.98,2.19,0.84,,1.53,
2001,882,151,151.391,9,23,1.48,1.18,1.18,2.39,0.95,,1.53,
2001,882,151,151.412,9,53,1.85,1.26,1.16,2.56,1.05,,2.01,
2001,882,151,151.433,10,23,1.82,1.37,1.4,2.81,1.28,,1.94,
2001,882,151,151.447,10,44,1.03,1.21,0.94,2.13,0.91,,1.45,
2001,882,151,151.468,11,14,1.22,1.3,0.94,2.52,1.08,,1.7,
2001,882,151,151.489,11,44,1.4,1.35,1.04,2.85,1.18,,1.78,
2001,882,151,151.51,12,14,1.38,1.65,1.18,3.35,1.47,,2.18,
2001,882,151,151.531,12,44,1.5,1.55,1.27,3.1,1.33,,1.91,
2001,882,151,151.551,13,14,1.58,1.6,1.53,3.26,1.52,,2.25,
2001,882,151,151.572,13,44,1.2,1.39,1.12,2.85,1.28,,1.7,
2001,882,151,151.593,14,14,0.78,1.05,0.64,2.29,1.03,,1.28,
2001,882,151,151.614,14,44,0.71,1.08,0.84,2.29,0.94,,1.35,
2001,882,151,151.635,15,14,1.03,1.23,0.77,2.13,0.93,,1.45,
2001,882,151,151.656,15,44,0.92,1.18,0.85,2.32,0.98,,1.5,
2001,882,151,151.676,16,14,1.03,1.1,0.79,1.82,0.84,,1.53,
2001,882,151,151.697,16,44,1.07,1.02,0.62,1.98,0.83,,1.43,
2001,882,151,151.718,17,14,0.71,0.82,0.64,1.44,0.69,,1.09,
2001,882,151,151.739,17,44,0.8,0.75,0.59,1.08,0.47,,0.87,
2001,882,151,151.76,18,14,0.76,0.63,0.44,1.14,0.43,,0.81,
2001,882,151,151.781,18,44,0.42,0.62,0.4,0.92,0.39,,0.85,
2001,882,151,151.801,19,14,0.25,0.46,0.28,0.72,0.26,,0.59,
2001,882,151,151.822,19,44,0.23,0.26,0.21,0.48,0.17,,0.44,
2001,882,151,151.843,20,14,0.11,0.21,0.17,0.37,0.13,,0.26,
2001,882,151,151.864,20,44,0.06,0.2,0.08,0.22,0.1,,0.25,
2001,882,151,151.885,21,14,0.02,0.17,0.05,0.13,0.06,,0.1,
2001,882,151,151.906,21,44,0.02,0.12,0.02,0.1,0.06,,0.15,
2001,882,151,151.926,22,14,0.04,0.06,0.07,0.15,0.03,,0.12,
2001,882,151,151.947,22,44,0.01,0.06,0.06,0.1,0.01,,0.1,
2001,882,151,151.968,23,14,0.02,0.12,0.08,0.23,0.04,,0.11,
2001,882,151,151.989,23,44,0.02,0.07,0.17,0.1,0.11,,0.17,
2001,883,152,152.01,0,14,0,0,0.01,0.01,0,,0.02,
2001,883,152,152.031,0,44,0,0.01,0.03,0.03,0.03,,0.08,
2001,883,152,152.051,1,14,0.04,0.02,0.03,0.09,0.05,,0,
2001,883,152,152.072,1,44,0,0.05,0.07,0.04,0.05,,0.04,
2001,883,152,152.093,2,14,0,0,0.02,0.06,0,,0.01,
2001,883,152,152.114,2,44,0,0,0.04,0,0.02,,0,
2001,883,152,152.135,3,14,0,0,0.05,0,0.01,,0.01,
2001,883,152,152.156,3,44,0.02,0,0.06,0.02,0.04,,0,
2001,883,152,152.176,4,14,0.01,0,0.01,0.01,0.04,,0,
2001,883,152,152.197,4,44,0,0,0.05,0,0.04,,0.02,
2001,883,152,152.218,5,14,0.06,0.03,0.1,0.04,0.09,,0.04,
2001,883,152,152.239,5,44,0.36,0.08,0.19,0.09,0.13,,0,
2001,883,152,152.26,6,14,1.13,0.11,0.18,0.28,0.17,,0.09,
2001,883,152,152.281,6,44,1.78,0.34,0.26,0.85,0.21,,0.25,
2001,883,152,152.301,7,14,1.54,0.36,0.35,1.13,0.32,,0.37,
2001,883,152,152.322,7,44,2.04,0.55,0.33,1.43,0.47,,0.74,
2001,883,152,152.343,8,14,2.37,0.95,0.89,1.97,0.8,,1.42,
2001,883,152,152.364,8,44,1.67,0.95,0.85,2.03,0.86,,1.4,
2001,883,152,152.385,9,14,2.08,1.1,0.95,2.12,0.74,,1.58,
2001,883,152,152.406,9,44,1.87,1.12,0.91,2.24,0.89,,1.61,
2001,883,152,152.426,10,14,1.89,1.18,0.95,2.34,0.95,,1.47,
2001,883,152,152.447,10,44,1.83,1.32,1.08,2.37,1.07,,1.66,
2001,883,152,152.468,11,14,1.23,0.99,1,1.55,0.87,,1.66,
2001,883,152,152.489,11,44,1.19,1.01,0.74,1.78,0.85,,1.18,
2001,883,152,152.51,12,14,1.49,1.1,0.75,1.88,0.93,,1.44,
2001,883,152,152.531,12,44,1.75,1.27,0.89,2.15,0.96,,1.63,
2001,883,152,152.551,13,14,1.7,1.18,1.02,2.12,1.14,,1.78,
2001,883,152,152.572,13,44,1.46,1.14,0.82,1.92,1.03,,1.61,
2001,883,152,152.593,14,14,1.42,1.07,0.82,1.94,0.89,,1.32,
2001,883,152,152.614,14,44,1.67,1.03,0.77,1.52,0.9,,1.11,
2001,883,152,152.635,15,14,1.34,0.98,0.77,1.62,0.68,,1.18,
2001,883,152,152.656,15,44,1.34,0.82,0.64,1.38,0.65,,1.07,
2001,883,152,152.676,16,14,1.11,0.69,0.66,1.45,0.63,,1.11,
2001,883,152,152.697,16,44,0.77,0.69,0.57,1.19,0.64,,0.94,
2001,883,152,152.718,17,14,1.03,0.72,0.48,1.32,0.49,,1.03,
2001,883,152,152.739,17,44,0.71,0.59,0.34,0.85,0.35,,0.58,
2001,883,152,152.76,18,14,0.5,0.47,0.23,0.77,0.33,,0.49,
2001,883,152,152.781,18,44,0.61,0.64,0.46,0.79,0.39,,0.72,
2001,883,152,152.801,19,14,0.63,0.52,0.54,0.69,0.22,,0.52,
2001,883,152,152.822,19,44,0.39,0.28,0.26,0.42,0.13,,0.28,
2001,883,152,152.843,20,14,0.32,0.28,0.26,0.26,0.09,,0.25,
2001,883,152,152.864,20,44,0.19,0.26,0.13,0.27,0.1,,0.18,
2001,883,152,152.885,21,14,0.22,0.2,0.18,0.19,0.1,,0.1,
2001,883,152,152.906,21,44,0.12,0.15,0.17,0.08,0.11,,0.13,
2001,883,152,152.926,22,14,0.17,0.14,0.17,0.17,0.08,,0.13,
2001,883,152,152.947,22,44,0.19,0.2,0.1,0.14,0.1,,0.13,
2001,883,152,152.968,23,14,0.1,0.07,0.12,0.06,0.07,,0,
2001,883,152,152.989,23,44,0.1,0.14,0.19,0.04,0.08,,0.02,
2001,884,153,153.01,0,14,0.09,0.14,0.15,0.07,0.1,,0.08,
2001,884,153,153.031,0,44,0.14,0.11,0.14,0.06,0.15,,0.07,
2001,884,153,153.051,1,14,0.16,0.11,0.17,0.06,0.13,,0.06,
2001,884,153,153.072,1,44,0.19,0.11,0.16,0.07,0.08,,0,
2001,884,153,153.093,2,14,0.11,0.15,0.14,0.15,0.16,,0.09,
2001,884,153,153.114,2,44,0.19,0.17,0.18,0.14,0.13,,0.11,
2001,884,153,153.135,3,14,0.16,0.11,0.2,0.13,0.16,,0.11,
2001,884,153,153.156,3,44,0.15,0.13,0.23,0.07,0.11,,0.05,
2001,884,153,153.176,4,14,0.13,0.11,0.21,0.03,0.09,,0,
2001,884,153,153.197,4,44,0.13,0.19,0.21,0.09,0.09,,0.01,
2001,884,153,153.218,5,14,0.22,0.12,0.22,0.08,0.11,,0.03,
2001,884,153,153.239,5,44,0.15,0.05,0.1,0.01,0.08,,0,
2001,884,153,153.26,6,14,0.24,0.1,0.05,0.12,0.07,,0,
2001,884,153,153.281,6,44,0.65,0.24,0.24,0.35,0.15,,0.11,
2001,884,153,153.301,7,14,0.94,0.35,0.26,0.54,0.22,,0.18,
2001,884,153,153.322,7,44,1.2,0.29,0.24,0.78,0.26,,0.29,
2001,884,153,153.343,8,14,1.41,0.35,0.26,0.67,0.28,,0.31,
2001,884,153,153.364,8,44,1.1,0.38,0.21,0.62,0.25,,0.34,
2001,884,153,153.385,9,14,1.14,0.38,0.32,0.76,0.3,,0.34,
2001,884,153,153.406,9,44,0.9,0.34,0.31,0.64,0.22,,0.3,
2001,884,153,153.426,10,14,0.63,0.32,0.29,0.37,0.2,,0.35,
2001,884,153,153.447,10,44,0.83,0.34,0.18,0.4,0.18,,0.18,
2001,884,153,153.468,11,14,0.83,0.28,0.3,0.34,0.19,,0.29,
2001,884,153,153.489,11,44,1.02,0.22,0.42,0.4,0.25,,0.23,
2001,884,153,153.51,12,14,1.41,0.29,0.28,0.54,0.3,,0.46,
2001,884,153,153.531,12,44,1.82,0.31,0.35,0.78,0.32,,0.58,
